,App Version Code,App Version Name,customer comment date,Star Rating,Customer_review
8493,34.0,2.2.2,2022-05-07T23:38:17Z,1,"Malísima, nunca pasa de la interfase de verificación apresar de que se cambia la clave y se valida hasta 3 veces la información. Ni mi entidad bancaria pone tantas trabas, y apresar de ello no sirve.""pésimo servicio""😕😓"
8494,31.0,2.2.0,2022-05-08T00:03:32Z,5,Super
8495,34.0,2.2.2,2022-05-08T02:36:22Z,1,Pésimo servicio no abre ni deja ingresar nada no funciona
8497,31.0,2.2.0,2022-05-08T03:13:57Z,1,Remala
8499,34.0,2.2.2,2022-05-08T16:26:03Z,1,Pésima no deja ingresar siempre pide los datos ya registrado y no deja ingresar
8500,34.0,2.2.2,2022-05-08T18:07:31Z,1,"De las peores aplicaciones más de dos meses intentando entrar y el mismo error, máximo abre una vez al mes. Aparte borran los comentarios acá..."
8501,34.0,2.2.2,2022-05-08T20:08:30Z,1,"Que aplicación tan mala y eso que la palabra mala ya es mucho decir , pidiendo información que no existe pésima está aplicación ."
8504,34.0,2.2.2,2022-05-08T23:52:39Z,1,Es pésima me pide validar mi información y siempre me sale error sabiendo que esos son mis datos
8505,34.0,2.2.2,2022-05-09T02:01:50Z,5,Muuuuuuy buena la recomiendo.
8507,34.0,2.2.2,2022-05-09T13:11:55Z,1,Pésima se cae constantemente y no es práctica ni para transacciones con compensar
8508,34.0,2.2.2,2022-05-09T13:32:48Z,2,Esa actualización pésima al menos antes para ingresar solo era contraseña ahora cédula y contraseña en vez de avanzar se devuelven por que no le relacionan para abrir con la Wella de mal gusto y demora una eternidad para abrir ho abeses se sale sola
8509,31.0,2.2.0,2022-05-09T14:03:24Z,1,"pesada, lenta, de interfaz poco amigable, el ingreso es demasiado lento, muchas veces su Delay hace que se pierda la conexion y se deba reiniciar el Login, deben optimizar su codigo para el ingreso, en cuanto a las funcionalidades no he podido realizar transferencias, ni pagos, lo unico que permite es mercar, es una lastima que una entidad tan prestigiosa tenga una App tan pesima, en realidad creo que el problema Grave esta en el Dpto de IT. Esto debe estar en la superintendencia."
8511,34.0,2.2.2,2022-05-09T17:19:09Z,1,"La app abre bien pero no deja sacar el dinero, tuve q intentarlo varias veces pero ningún token funcionó, no he podido retirar el dinero, deberían solucionar el problema con las app y proporcionar la tarjeta en físico."
8512,34.0,2.2.2,2022-05-09T17:45:08Z,1,"Antes tenía problemas para entrar a la app y ahora después de la actualización peor, ya ni siquiera me carga. Terrible que en lugar de mejorar, empeore"
8514,34.0,2.2.2,2022-05-09T18:26:57Z,1,"Pésima App, no deja ingresar y tras del hecho sale que superé el número de intentos....Antes de la actualización funcionaba a medias, pero ahora quedó peor!!"
8515,34.0,2.2.2,2022-05-09T18:36:19Z,1,Está última actualización a Sido nse las peores...se llena la barra y hay queda...es un fastidio esperar..para que luego le salga que su tiempo terminó
8516,34.0,2.2.2,2022-05-09T18:47:45Z,1,"Nada que sirve esta aplicacion, no puedo ir a las oficinas no vivo en la ciudad lo peor compensar"
8517,33.0,2.2.1,2022-05-09T19:04:05Z,1,Mala todos los días pide actualizar
8518,34.0,2.2.2,2022-05-09T20:39:26Z,1,"De lo peor, con cada actualización cambian cosas para volverla más lenta. Las actualizaciones deberían ser para mejorar el servicio y no para volverlo más lento"
8519,34.0,2.2.2,2022-05-09T20:56:09Z,1,"Llevo Dias intentando ingresar, me. Pide número de celular expedición de la cc y cuando me. Envían el SMS me bota error de validación"
8521,12.0,2.0.0,2022-05-09T23:23:51Z,1,"Actualice la aplicación el mes pasado, por tanto al ser direccionada a la actualización, me da dos opciones, desinstalar o abrir, al pulsar abrir, me aparece de nuevo el aviso de actualizar, es decir no la puedo abrir para utilizar la billetera móvil."
8522,34.0,2.2.2,2022-05-10T00:20:39Z,1,"Malísima, tanto la app, cómo la empresa, pésima."
8523,34.0,2.2.2,2022-05-10T01:04:08Z,1,Es muy mala la app a toda hora sale entente más tarde muy mediocre esta app siempre falla en definitiva es un muy pésima app y muy pobre su contenido reitero una porquería de app a toda hora ay que validar datos una caja de compensación con una app tan mediocre deja mucho que pensar
8524,34.0,2.2.2,2022-05-10T01:30:58Z,1,"De lo peor...llevo 3 días con ella y no ha sido posible realizar el registro, esta app es una falta de respeto con el usuario"
8526,33.0,2.2.1,2022-05-10T08:05:31Z,1,Porque tantas actualizaciónes siempre es la misma cada mes y ala final no colocan una opción buena
8529,34.0,2.2.2,2022-05-10T13:17:47Z,1,"Me deja ingresar a la app, pero al momento de ingresar a subsidio monetario me cierra automaticamente la app y asi sucedio muchas veces estos dos días no he podido verificar el saldo."
8531,34.0,2.2.2,2022-05-10T13:45:15Z,5,Muy buena
8533,34.0,2.2.2,2022-05-10T15:01:37Z,1,Es muy mala porque me pide varias veces q ingrese mi documentación y lo hago y luego sale q intente mas tarde
8534,34.0,2.2.2,2022-05-10T15:18:42Z,1,PORQUE ESTA TAN DIFÍCIL ENTRAR 😡😠😠😡😡😠 NOME DEJA Y ME PIDE REGISTRARME OTRAVES YME DICE QUE MI CEDULAMI NOMBRÉ NO CONCIBEN!!?!?!?!?!!?!!!
8536,34.0,2.2.2,2022-05-10T18:10:42Z,1,Mala esta app llevo 3 días intentando ingresar y no he podido llamo para que solucionar el problema y no me dan solución
8537,34.0,2.2.2,2022-05-10T19:44:13Z,1,El servisio es pesimo
8538,31.0,2.2.0,2022-05-10T20:12:17Z,5,Muy buena
8540,34.0,2.2.2,2022-05-10T21:33:46Z,1,Servicio muy malo
8541,34.0,2.2.2,2022-05-10T22:31:59Z,1,Esta aplicación a cada ratico se cae nunca me deja entrar y si tiene errores todo bobos
8542,34.0,2.2.2,2022-05-10T23:11:42Z,1,Isieron la actualización y quedó fue peor para uno ingresar se gasta uno más de 5 minutos y si deja ingresar a uno estaba mejor la otra está bn mala esa actualización está bn pecina de las pecina mi calificación es un 0000000 porfavor pongan mano al asunto
8545,34.0,2.2.2,2022-05-11T01:12:54Z,2,Mala acada rato compensar actualiza la plataforma y queda todo blequeado
8546,34.0,2.2.2,2022-05-11T01:58:38Z,3,"Me arroja un mensaje en la misma aplicación donde informa transaccion declinada: Tiempo de espera agotado para esta solicitud, informandome que realice nuevamente el proceso o dirigirme a unas de sus oficinas, el día de hoy me comunique con la línea de servicio al cliente la señorita me informa cambiarle la contraseña, desintalar la app y volver la instalar. Pero aun así sigo la novedad."
8551,34.0,2.2.2,2022-05-11T10:51:22Z,5,Demoradita pero buena
8552,34.0,2.2.2,2022-05-11T14:09:55Z,1,Pésima aplicación.
8553,34.0,2.2.2,2022-05-11T15:47:36Z,1,"Es lo peor que pidieron hacer ,de que es lenta lenta no deja ingresar con los datos de uno, y si uno llama al número que aparece nunca contestan como si les fuera a pedir regalado sabiendo que es dinero de uno"
8554,34.0,2.2.2,2022-05-11T17:25:32Z,1,"Le hicieron modificaciones y a pesar que dice que va a enviar un mensaje para poder ingresar, ese mensaje nunca llegó, ya actualice mis datos y sigo sin poder ingresar a la app, y ahora por llamada es una perdedera de tiempo."
8555,34.0,2.2.2,2022-05-11T18:14:27Z,1,Que app tan pésima lo peor nunca deja entrar que porquería uno lo único que quiere es poder mirar el miserable saldo es lo peor de app que hay no sirve en nada malísimo no doy ni media estrella
8558,34.0,2.2.2,2022-05-11T22:15:28Z,5,"Super!! En vez de sacar el dinero pago servicios y ahorro tiempo, muy sencillo"
8559,31.0,2.2.0,2022-05-12T00:32:33Z,1,Hola buenas tardes quiero saber donde me puedo comunicar con un asesor desde el mes de enero no consignan el subsidio de mis hijos y en ningún lado me e podido comunicar
8560,34.0,2.2.2,2022-05-12T15:00:00Z,1,"Enserio que este app no mejora es un desastre , no permite hacer nada , se cierra, es lenta, no completa procesos, por favor inviertan en esto"
8561,34.0,2.2.2,2022-05-12T16:02:10Z,1,Pesima nuna abre es un problema para que coja los datos llevo 6 dias intebtando y no ouedo ingresar lastima que esta aplicacion cada vez que la actualizan la deteriorar
8563,34.0,2.2.2,2022-05-12T16:28:53Z,1,"Antes de la actualización funcionaba bien, ahora ni siquiera abre y si bloquea el celular... Que se puede hacer al respecto?"
8566,34.0,2.2.2,2022-05-12T17:20:17Z,5,Excelente
8571,34.0,2.2.2,2022-05-12T17:41:21Z,1,"Muy mala, pésima: ""BILLETERA Móvil NO RESPONDE"" SIEMPRE LO MISMO, MENOS MAL QUE dizque la actualizaron. Y lo único que saben decir es que toca ir a la 68, eso ni las Apps bancarias. Por qué lo hacen tan complicado. Fui a la 68 y más de una hora para la atención, que falta de respeto. Tras del hecho responde uno las preguntas de seguridad en la app y que intente más tarde o diríjase a la Oficina compensar bla bla bla. Por favor desarrolladores no piensen en ustedes, piensen en nosotros."
8573,34.0,2.2.2,2022-05-12T17:49:14Z,1,No me deja elegir producto de origen ni inscribir cuenta no sirve sino de adorno sirve para mas
8574,34.0,2.2.2,2022-05-12T17:52:51Z,1,No sirve para nada siempre la bloquean pide clave demorada para abrir que peresa con eso deben aserle muchas mejoras para que preste un mejor servicio que sea util
8577,34.0,2.2.2,2022-05-12T18:07:56Z,1,"No definitivamente no me a servido, eh llamado, la vuelto a instalar y nada. 😔"
8581,34.0,2.2.2,2022-05-12T18:48:29Z,1,Pesima la entrada hay q insistir mucho para poder entrar a la aplicacion
8583,34.0,2.2.2,2022-05-12T19:23:17Z,1,Si hay extranjeros con nuevos documentos con PPT con pasaporte con permiso especial . No entiendo xq no dan las opciones para poner ese documento. Pero si dejan que nos afiliemos . Que mal
8584,34.0,2.2.2,2022-05-12T20:11:56Z,2,Esta App es muy lenta y presenta muchas fallas de conexión.
8585,33.0,2.2.1,2022-05-12T20:21:39Z,5,Exelente
8587,34.0,2.2.2,2022-05-12T20:52:17Z,3,Tiene muchas fallas es funcional pero deben mejorar la plataforma
8588,34.0,2.2.2,2022-05-12T21:21:44Z,1,"Es demasiado lenta, aveces no carga.Esa última actualización fue lo peor"
8590,34.0,2.2.2,2022-05-12T21:57:02Z,1,Es un asco de aplicación
8592,34.0,2.2.2,2022-05-12T22:13:34Z,1,"Hace unos meses comente algo del servicio tan pésimo, pero gracias a la nueva versión de la app de mi billetera, no puedo ni siquiera ingresar a la app, tenaz el tema. Ojalá sigan trabajando para empeorar"
8595,34.0,2.2.2,2022-05-13T01:22:06Z,1,"La aplicación más mala, no puede uno retirar el subsidio y quiere utilizarlo de manera virtual y no se puede intenté pagar un recibo y siempre aparece que están teniendo problemas, nunca se puede utilizar y tras del hecho no dan la tarjeta física y ya no hay convenio con servibanca, pésimo súper pésimo todo."
8598,34.0,2.2.2,2022-05-13T05:46:14Z,4,Ahora sí es fácil de usar
8599,34.0,2.2.2,2022-05-13T11:51:11Z,5,Buena app
8600,14.0,2.1.0,2022-05-13T12:17:14Z,1,Buenas días trato de descargar la aplicación pero no descarga habrá algún problema en la plataforma gracias
8601,34.0,2.2.2,2022-05-13T12:38:51Z,1,Tienen un sistema que dice información falsa con que objetivo de no pagar a tiempo los subcidios y culpar después al sistema
8603,34.0,2.2.2,2022-05-13T17:47:51Z,2,"Pesima aplicación deberían dar la tarjeta en físico, cada vez que intento abrir la aplicación se cierra sin explicación."
8605,34.0,2.2.2,2022-05-13T18:34:22Z,1,Es muy lenta no me deja cancelar o recargar la l código s demora en llegar aveces no me habré la aplicación terrible
8606,34.0,2.2.2,2022-05-13T20:01:04Z,5,Muy bien
8607,34.0,2.2.2,2022-05-13T21:54:58Z,1,"Nunca me ha sido posible realizar la autenticación de seguridad, a pesar de que ingreso exactamente los mismos datos del portal transaccional (web), en este aplicativo, nunca funciona dicha autenticación y por lo tanto no me es posible utilizarla"
8608,34.0,2.2.2,2022-05-13T21:57:15Z,5,"Ok, excelente aplicación"
8610,34.0,2.2.2,2022-05-13T22:38:15Z,1,No se puede abrir hay que pedir la contraseña a todo momento
8612,34.0,2.2.2,2022-05-13T23:32:45Z,1,Que app más mala tengo días intentando entrar me pide una validación y siempre sale transacción declinada no entiendo para que pide los datos personales si no deja ingresar
8614,34.0,2.2.2,2022-05-14T00:28:08Z,5,Excelente
8616,34.0,2.2.2,2022-05-14T01:41:15Z,2,Que App tan mala
8617,34.0,2.2.2,2022-05-14T02:11:20Z,5,Realmente es pecima.lenta y no abre fácil
8618,34.0,2.2.2,2022-05-14T03:23:58Z,3,Buen día antes de Pamdemia realizaba la validación del parqueadero del CUR por medio de la app Bienestar. Voy a retornar el uso de los servicios pero que app se usa ahora para hacer esta validación
8620,34.0,2.2.2,2022-05-14T13:14:09Z,2,"Bastante regular, muchas ocasiones no está disponible y no tiene mucha funcionalidad"
8623,33.0,2.2.1,2022-05-14T15:13:34Z,5,Sin comentarios
8624,34.0,2.2.2,2022-05-14T16:15:06Z,1,La verda nose q pasa no puedo entrar ala billetera movil compensar con esta nueva bersion con la version anterior era mejor
8626,34.0,2.2.2,2022-05-14T16:42:56Z,1,"No me deja entrar. Al colocar mi cédula me pide celular y fecha del expedición. Lo coloco y sale un banner superior que dice ""nuestro servicio esta experimentado un problema en este momento."" Tiene más de una semana así."
8629,34.0,2.2.2,2022-05-14T19:49:14Z,5,Me funciona Bien para lo que la nesesito
8631,34.0,2.2.2,2022-05-14T20:55:38Z,1,"Pesimo servicio, es la hora y no me resuelven el subsidio monetario por mis hijas, la verdad que caja de compensacion mala."
8632,34.0,2.2.2,2022-05-14T22:36:15Z,1,"Muy , pero muy mala ,no abre"
8634,34.0,2.2.2,2022-05-15T01:20:43Z,1,"Porquería de aplicación, no sirve para nada nunca funciona, den la tarjeta y Ya"
8635,34.0,2.2.2,2022-05-15T02:28:37Z,1,"Pésimo servicio, realmente lo peor de lo peor caja de compensación muy muy mala no hay manera de ver saldo ya que la App es extremadamente lenta y la línea de atención es pésima también, las cajas registradoras no dan información definitivamente lo peor"
8638,34.0,2.2.2,2022-05-15T12:00:01Z,1,"Es muy enredada, no es fácil realizar las transacciones por medio de ella, es un fastidio."
8640,34.0,2.2.2,2022-05-15T16:10:32Z,1,"Pésima aplicación, se a vuelto horrible y no lo deja ingresar a uno, una porquería"
8642,34.0,2.2.2,2022-05-15T18:51:55Z,1,Buenas tardes la aplicación demoro mucho tiempo en actualización y resulta q no me deja generar token.se queda trabada en selecionar origen de producto y nunca deja selecionar nada
8645,34.0,2.2.2,2022-05-16T02:09:35Z,1,Pésima ingresa y no deja hacer nada. No saca error simplemente no abre nada ni consultas
8646,34.0,2.2.2,2022-05-16T11:12:07Z,4,Es muy buena app.
8648,34.0,2.2.2,2022-05-16T13:29:33Z,5,Excelente App
8651,34.0,2.2.2,2022-05-16T16:03:56Z,5,Muy útil
8652,34.0,2.2.2,2022-05-16T16:39:02Z,4,Ultimamente no ha dejado ingresar que por actualizacion y le da uno actualizar y no sale nada
8653,34.0,2.2.2,2022-05-16T17:29:51Z,1,"No sirve, no me deja hacer mis transacciones, no he podido sacar el dinero!"
8654,34.0,2.2.2,2022-05-16T17:55:15Z,3,No carga nada
8655,31.0,2.2.0,2022-05-16T19:20:16Z,1,mala
8656,34.0,2.2.2,2022-05-16T19:46:29Z,1,Es una app que pide demasiadas actualizaciones.
8658,34.0,2.2.2,2022-05-16T20:27:58Z,1,Pésima después de la actualización....
8659,12.0,2.0.0,2022-05-16T20:30:59Z,1,"Es horrible,no carga se devuelve pésima aplicación, prefiero la tarjeta de todas las cajas de compensación está es la peor en servicios virtuales, empezando por esta app"
8660,34.0,2.2.2,2022-05-16T21:04:58Z,1,No está funcionando
8661,34.0,2.2.2,2022-05-16T21:04:59Z,4,"Funciona muy bien, gracias"
8662,17.0,2.1.1,2022-05-16T21:09:12Z,1,"Pésima es un problema total para poder ingresar,se bloquea todo el tiempo"
8665,34.0,2.2.2,2022-05-16T22:12:19Z,1,"Se demora en cargar, siempre aparece algún error, no es para nada útil"
8666,34.0,2.2.2,2022-05-17T00:17:19Z,1,Porque meten actualizaciones si ni siquiera van. Adejar abrir la app he intentado abrirla desde varios celulares ya y tengo media hora en la pantalla principal y ahí queda entonces para que crean una app que no se puede utilizar???
8667,34.0,2.2.2,2022-05-17T00:27:35Z,1,"Demasiado lenta,tan lenta que toca cerrar la aplicación y volver a empezar"
8668,34.0,2.2.2,2022-05-17T00:28:56Z,1,Esta aplicación es más mala que el gobierno de duque que fiasco ni siquiera abre y en todo momento tiene error de validación por eso la gente se va para otras cajas
